Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.39     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Connection*>::~new_allocator()
  0.00      0.39     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&)
  0.00      0.39     0.00        2     0.00     0.00  bool __gnu_cxx::operator!=<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&)
  0.00      0.39     0.00        2     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const
  0.00      0.39     0.00        2     0.00     0.00  std::move_iterator<std::string*>::base() const
  0.00      0.39     0.00        2     0.00     0.00  std::vector<Connection*, std::allocator<Connection*> >::_M_check_len(unsigned long, char const*) const
  0.00      0.39     0.00        2     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::max_size() const
  0.00      0.39     0.00        2     0.00     0.00  std::allocator<Connection*>::allocator()
  0.00      0.39     0.00        2     0.00     0.00  std::allocator<Connection*>::~allocator()
  0.00      0.39     0.00        2     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::~_Deque_impl()
  0.00      0.39     0.00        2     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_M_create_nodes(Operation**, Operation**)
  0.00      0.39     0.00        2     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_M_destroy_nodes(Operation**, Operation**)
  0.00      0.39     0.00        2     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_M_initialize_map(unsigned long)
  0.00      0.39     0.00        2     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::~_Deque_base()
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Connection*>(Connection* const*, Connection* const*, Connection**)
  0.00      0.39     0.00        2     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::string*>(std::string*, std::string*)
  0.00      0.39     0.00        2     0.00     0.00  std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_allocate(unsigned long)
  0.00      0.39     0.00        2     0.00     0.00  std::_Vector_base<Connection*, std::allocator<Connection*> >::_Vector_impl::_Vector_impl()
  0.00      0.39     0.00        2     0.00     0.00  std::_Vector_base<Connection*, std::allocator<Connection*> >::_Vector_impl::~_Vector_impl()
  0.00      0.39     0.00        2     0.00     0.00  std::_Vector_base<Connection*, std::allocator<Connection*> >::_Vector_base()
  0.00      0.39     0.00        2     0.00     0.00  std::_Vector_base<Connection*, std::allocator<Connection*> >::~_Vector_base()
  0.00      0.39     0.00        2     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_deallocate(std::string*, unsigned long)
  0.00      0.39     0.00        2     0.00     0.00  std::move_iterator<std::string*>::move_iterator(std::string*)
  0.00      0.39     0.00        2     0.00     0.00  _ZNSt16allocator_traitsISaIP10ConnectionEE12_S_constructIS1_IRKS1_EEENSt9enable_ifIXsrNS3_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS2_PS9_DpOSA_
  0.00      0.39     0.00        2     0.00     0.00  _ZNSt16allocator_traitsISaIP10ConnectionEE9constructIS1_IRKS1_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS2_PT_DpOS7_
  0.00      0.39     0.00        2     0.00     0.00  std::enable_if<std::allocator_traits<std::allocator<std::string> >::__maxsize_helper<std::allocator<std::string> const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::string> >::_S_max_size<std::allocator<std::string> const>(std::allocator<std::string> const&)
  0.00      0.39     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<std::string> >::max_size(std::allocator<std::string> const&)
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Connection**>, Connection**>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**)
  0.00      0.39     0.00        2     0.00     0.00  std::deque<Operation, std::allocator<Operation> >::_M_destroy_data(std::_Deque_iterator<Operation, Operation&, Operation*>, std::_Deque_iterator<Operation, Operation&, Operation*>, std::allocator<Operation> const&)
  0.00      0.39     0.00        2     0.00     0.00  std::deque<Operation, std::allocator<Operation> >::_M_destroy_data_aux(std::_Deque_iterator<Operation, Operation&, Operation*>, std::_Deque_iterator<Operation, Operation&, Operation*>)
  0.00      0.39     0.00        2     0.00     0.00  std::deque<Operation, std::allocator<Operation> >::end()
  0.00      0.39     0.00        2     0.00     0.00  std::deque<Operation, std::allocator<Operation> >::~deque()
  0.00      0.39     0.00        2     0.00     0.00  _ZNSt6vectorIP10ConnectionSaIS1_EE19_M_emplace_back_auxIJRKS1_EEEvDpOT_
  0.00      0.39     0.00        2     0.00     0.00  std::vector<Connection*, std::allocator<Connection*> >::push_back(Connection* const&)
  0.00      0.39     0.00        2     0.00     0.00  std::vector<Connection*, std::allocator<Connection*> >::vector()
  0.00      0.39     0.00        2     0.00     0.00  std::vector<Connection*, std::allocator<Connection*> >::~vector()
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::__copy_move_a<true, Connection**, Connection**>(Connection**, Connection**, Connection**)
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::__copy_move_a2<true, Connection**, Connection**>(Connection**, Connection**, Connection**)
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::uninitialized_copy<std::move_iterator<Connection**>, Connection**>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**)
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::__uninitialized_copy_a<std::move_iterator<Connection**>, Connection**, Connection*>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**, std::allocator<Connection*>&)
  0.00      0.39     0.00        2     0.00     0.00  std::move_iterator<std::string*> std::__make_move_if_noexcept_iterator<std::string*, std::move_iterator<std::string*> >(std::string*)
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::__uninitialized_move_if_noexcept_a<Connection**, Connection**, std::allocator<Connection*> >(Connection**, Connection**, Connection**, std::allocator<Connection*>&)
  0.00      0.39     0.00        2     0.00     0.00  Connection** std::copy<std::move_iterator<Connection**>, Connection**>(std::move_iterator<Connection**>, std::move_iterator<Connection**>, Connection**)
  0.00      0.39     0.00        2     0.00     0.00  std::remove_reference<std::allocator<Operation>&>::type&& std::move<std::allocator<Operation>&>(std::allocator<Operation>&&&)
  0.00      0.39     0.00        2     0.00     0.00  std::remove_reference<std::deque<Operation, std::allocator<Operation> >&>::type&& std::move<std::deque<Operation, std::allocator<Operation> >&>(std::deque<Operation, std::allocator<Operation> >&&&)
  0.00      0.39     0.00        2     0.00     0.00  void std::swap<std::_Deque_iterator<Operation, Operation&, Operation*> >(std::_Deque_iterator<Operation, Operation&, Operation*>&, std::_Deque_iterator<Operation, Operation&, Operation*>&)
  0.00      0.39     0.00        2     0.00     0.00  void std::_Destroy<std::string*>(std::string*, std::string*)
  0.00      0.39     0.00        2     0.00     0.00  void std::_Destroy<std::string*, std::string>(std::string*, std::string*, std::allocator<std::string>&)
  0.00      0.39     0.00        2     0.00     0.00  std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
  0.00      0.39     0.00        2     0.00     0.00  std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.39     0.00        2     0.00     0.00  cmdline_parser_init
  0.00      0.39     0.00        1     0.00     0.00  name_to_ipaddr(std::string)
  0.00      0.39     0.00        1     0.00     0.00  args_to_options(options_t*)
  0.00      0.39     0.00        1     0.00     0.00  get_distribution(char const*)
  0.00      0.39     0.00        1     0.00     0.00  init_random_stuff()
  0.00      0.39     0.00        1     0.00   379.82  go(std::vector<std::string, std::allocator<std::string> > const&, options_t&, ConnectionStats&)
  0.00      0.39     0.00        1     0.00     0.00  get_multiple_arg_token(char const*)
  0.00      0.39     0.00        1     0.00     0.00  cmdline_parser_internal(int, char**, gengetopt_args_info*, cmdline_parser_params*, char const*)
  0.00      0.39     0.00        1     0.00     0.00  cmdline_parser_required2(gengetopt_args_info*, char const*, char const*)
  0.00      0.39     0.00        1     0.00     0.00  update_multiple_arg_temp(generic_list**, unsigned int*, char const*, char const**, char const*, cmdline_parser_arg_type, char const*, char, char const*)
  0.00      0.39     0.00        1     0.00     0.00  get_multiple_arg_token_next(char const*)
  0.00      0.39     0.00        1     0.00     0.00  add_node(generic_list**)
  0.00      0.39     0.00        1     0.00     0.03  Connection::start_loading()
  0.00      0.39     0.00        1     0.00     0.00  Connection::event_callback(short)
  0.00      0.39     0.00        1     0.00     5.00  Connection::Connection(event_base*, evdns_base*, std::string, std::string, options_t, bool)
  0.00      0.39     0.00        1     0.00     0.00  Connection::~Connection()
  0.00      0.39     0.00        1     0.00     0.00  Exponential::set_lambda(double)
  0.00      0.39     0.00        1     0.00     0.00  Exponential::Exponential(double)
  0.00      0.39     0.00        1     0.00     0.00  Exponential::~Exponential()
  0.00      0.39     0.00        1     0.00     0.00  Exponential::~Exponential()
  0.00      0.39     0.00        1     0.00     0.00  KeyGenerator::KeyGenerator(Generator*, double)
  0.00      0.39     0.00        1     0.00     0.00  ConnectionStats::accumulate(ConnectionStats const&)
  0.00      0.39     0.00        1     0.00     0.00  ConnectionStats::print_header()
  0.00      0.39     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Operation>::new_allocator(__gnu_cxx::new_allocator<Operation> const&)
  0.00      0.39     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::deallocate(std::string*, unsigned long)
  0.00      0.39     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::allocate(unsigned long, void const*)
  0.00      0.39     0.00        1     0.00     0.00  _ZN9__gnu_cxx13new_allocatorISsE9constructISsJSsEEEvPT_DpOT0_
  0.00      0.39     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::new_allocator()
  0.00      0.39     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::string>::~new_allocator()
  0.00      0.39     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator++()
  0.00      0.39     0.00        1     0.00     0.00  __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator*() const
  0.00      0.39     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned long, char const*) const
  0.00      0.39     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::end() const
  0.00      0.39     0.00        1     0.00     0.00  std::vector<std::string, std::allocator<std::string> >::begin() const
  0.00      0.39     0.00        1     0.00     0.00  std::allocator<Operation>::allocator(std::allocator<Operation> const&)
  0.00      0.39     0.00        1     0.00     0.00  std::allocator<std::string>::allocator()
  0.00      0.39     0.00        1     0.00     0.00  std::allocator<std::string>::~allocator()
  0.00      0.39     0.00        1     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::_Deque_impl(std::allocator<Operation>&&)
  0.00      0.39     0.00        1     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_impl::_Deque_impl()
  0.00      0.39     0.00        1     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base(std::_Deque_base<Operation, std::allocator<Operation> >&&)
  0.00      0.39     0.00        1     0.00     0.00  std::_Deque_base<Operation, std::allocator<Operation> >::_Deque_base()
  0.00      0.39     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned long)
  0.00      0.39     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl()
  0.00      0.39     0.00        1     0.00     0.00  std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::~_Vector_impl()
